变更单 ID,变更类型,变更单地址,项目 ID,项目名称,应用ID,应用名称,软件版本,配置变量版本,配置模版版本,流水线 ID,审批人,执行人,变更单开始时间,变更单结束时间,变更实例数目,任务正式变更总时长（全量时长）,是否灰度,第一个实例到第二个实例执行间隔,在 10min 内开始执行实例数,在 10min 内开始执行实例比例,是否灰度单台,最后 10min 内完成执行实例数,最后 10min 内完成执行实例比例,批量策略是否合格,最大并发实例数,最大并发实例比例,是否有暂停/观察,暂停/观察点数目,暂停/观察时间大于 30min 点数目,第一个暂停/观察点时长,第一个暂停/观察点时长是否大于 30min,是否强制回滚验证,变更单是否存在回滚,回滚实例数,回滚时长,不合规信息
8825195,版本发布,http://zhiyan.woa.com/cicd/5689/deploy/#/deploy/detail/8825195,5689,存储原生数据处理,85101,dps_process_unit_tkex_csig,,,,0,,cyanghuang,2024-08-21 10:22:19,2024-08-22 11:42:18,11,20h8m50s,true,39m8s,1,9.090909090909092,true,3,27.27272727272727,true,1,9.090909090909092,true,10,3,34m32s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8825194,版本发布,http://zhiyan.woa.com/cicd/5689/deploy/#/deploy/detail/8825194,5689,存储原生数据处理,85101,dps_process_unit_tkex_csig,,,,0,,cyanghuang,2024-08-21 10:22:19,2024-08-22 17:14:39,11,2h20m45s,true,46m50s,1,9.090909090909092,true,4,36.36363636363637,true,1,9.090909090909092,true,10,2,43m19s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8825192,版本发布,http://zhiyan.woa.com/cicd/5689/deploy/#/deploy/detail/8825192,5689,存储原生数据处理,85101,dps_process_unit_tkex_csig,,,,0,,cyanghuang,2024-08-21 10:22:22,2024-08-22 17:14:27,11,2h20m37s,true,46m54s,1,9.090909090909092,true,4,36.36363636363637,true,1,9.090909090909092,true,10,3,43m14s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8825191,版本发布,http://zhiyan.woa.com/cicd/5689/deploy/#/deploy/detail/8825191,5689,存储原生数据处理,85101,dps_process_unit_tkex_csig,,,,0,,cyanghuang,2024-08-21 10:22:19,2024-08-22 17:17:17,11,2h23m24s,true,46m53s,1,9.090909090909092,true,3,27.27272727272727,true,1,9.090909090909092,true,10,2,43m31s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8825190,版本发布,http://zhiyan.woa.com/cicd/5689/deploy/#/deploy/detail/8825190,5689,存储原生数据处理,85101,dps_process_unit_tkex_csig,,,,0,,cyanghuang,2024-08-22 17:23:31,2024-08-26 10:28:34,11,20h54m21s,true,16h52m22s,1,9.090909090909092,true,5,45.45454545454545,true,1,9.090909090909092,true,10,3,16h48m44s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8825189,版本发布,http://zhiyan.woa.com/cicd/5689/deploy/#/deploy/detail/8825189,5689,存储原生数据处理,85101,dps_process_unit_tkex_csig,,,,0,,cyanghuang,2024-08-21 10:22:19,2024-08-22 17:17:39,11,2h23m44s,true,46m52s,1,9.090909090909092,true,3,27.27272727272727,true,1,9.090909090909092,true,10,3,43m34s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8825187,版本发布,http://zhiyan.woa.com/cicd/5689/deploy/#/deploy/detail/8825187,5689,存储原生数据处理,85101,dps_process_unit_tkex_csig,,,,0,,cyanghuang,2024-08-22 17:23:29,2024-08-26 10:28:34,11,20h54m21s,true,16h52m23s,1,9.090909090909092,true,5,45.45454545454545,true,1,9.090909090909092,true,10,4,16h49m10s,true,false,false,0,0s,"变更单未开启强制回滚验证！
"
8825186,版本发布,http://zhiyan.woa.com/cicd/5689/deploy/#/deploy/detail/8825186,5689,存储原生数据处理,85101,dps_process_unit_tkex_csig,,,,0,,cyanghuang,2024-08-21 10:22:19,2024-08-21 14:58:30,11,4h35m53s,true,38m7s,1,9.090909090909092,true,3,27.27272727272727,true,1,9.090909090909092,true,10,3,34m28s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8825185,版本发布,http://zhiyan.woa.com/cicd/5689/deploy/#/deploy/detail/8825185,5689,存储原生数据处理,85101,dps_process_unit_tkex_csig,,,,0,,cyanghuang,2024-08-22 17:23:31,2024-08-26 10:28:35,11,20h54m2s,true,16h52m23s,1,9.090909090909092,true,5,45.45454545454545,true,1,9.090909090909092,true,10,3,16h49m10s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8825183,版本发布,http://zhiyan.woa.com/cicd/5689/deploy/#/deploy/detail/8825183,5689,存储原生数据处理,85101,dps_process_unit_tkex_csig,,,,0,,cyanghuang,2024-08-21 10:22:20,2024-08-22 17:03:52,11,2h10m2s,true,46m54s,1,9.090909090909092,true,5,45.45454545454545,true,1,9.090909090909092,true,10,3,43m53s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8825182,版本发布,http://zhiyan.woa.com/cicd/5689/deploy/#/deploy/detail/8825182,5689,存储原生数据处理,85101,dps_process_unit_tkex_csig,,,,0,,cyanghuang,2024-08-22 17:23:28,2024-08-26 10:28:34,11,20h53m56s,true,16h52m22s,1,9.090909090909092,true,5,45.45454545454545,true,1,9.090909090909092,true,10,3,16h49m8s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8825180,版本发布,http://zhiyan.woa.com/cicd/5689/deploy/#/deploy/detail/8825180,5689,存储原生数据处理,85101,dps_process_unit_tkex_csig,,,,0,,cyanghuang,2024-08-21 10:22:22,2024-08-22 17:14:10,11,2h20m19s,true,46m52s,1,9.090909090909092,true,4,36.36363636363637,true,1,9.090909090909092,true,10,3,43m34s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8825179,版本发布,http://zhiyan.woa.com/cicd/5689/deploy/#/deploy/detail/8825179,5689,存储原生数据处理,85101,dps_process_unit_tkex_csig,,,,0,,cyanghuang,2024-08-22 17:23:28,2024-08-26 10:28:34,11,20h54m4s,true,16h52m23s,1,9.090909090909092,true,5,45.45454545454545,true,1,9.090909090909092,true,10,3,16h48m48s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8825178,版本发布,http://zhiyan.woa.com/cicd/5689/deploy/#/deploy/detail/8825178,5689,存储原生数据处理,85101,dps_process_unit_tkex_csig,,,,0,,cyanghuang,2024-08-21 10:22:20,2024-08-22 11:40:51,11,20h7m22s,true,39m13s,1,9.090909090909092,true,3,27.27272727272727,true,1,9.090909090909092,true,10,3,35m49s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8825177,版本发布,http://zhiyan.woa.com/cicd/5689/deploy/#/deploy/detail/8825177,5689,存储原生数据处理,85101,dps_process_unit_tkex_csig,,,,0,,cyanghuang,2024-08-21 10:22:22,2024-08-22 17:14:58,11,2h21m5s,true,46m53s,1,9.090909090909092,true,4,36.36363636363637,true,1,9.090909090909092,true,10,3,43m30s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8798605,版本发布,http://zhiyan.woa.com/cicd/5689/deploy/#/deploy/detail/8798605,5689,存储原生数据处理,54664,dps_process_unit,v1.3.5.0,"{""version_name"":""v_20240729163806"",""version_uuid"":""8278759a-8451-4f8f-a4c8-eb52b2be2b8b""}",v_20240729143250,0,,whitehuang,2024-08-20 10:13:40,2024-08-20 14:21:17,10,4h7m26s,true,32m47s,1,10,true,4,40,true,3,30,true,3,3,30m32s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8798603,版本发布,http://zhiyan.woa.com/cicd/5689/deploy/#/deploy/detail/8798603,5689,存储原生数据处理,54664,dps_process_unit,v1.3.5.0,"{""version_name"":""v_20240729163806"",""version_uuid"":""8278759a-8451-4f8f-a4c8-eb52b2be2b8b""}",v_20240729143250,0,,whitehuang,2024-08-20 10:13:40,2024-08-20 14:20:52,10,4h7m9s,true,32m48s,1,10,true,4,40,true,3,30,true,3,3,30m23s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8862524,版本发布,http://zhiyan.woa.com/cicd/5720/deploy/#/deploy/detail/8862524,5720,云游戏,38083,cg_manager,20240821203552,"{""version_name"":""v_20240819_release_云游戏_0.0.24"",""version_uuid"":""44227d90-d2cf-4a6a-b5d5-b199a8004b7a""}",v_20240821_release_云游_0.0.34,0,null,qiaofengpan,2024-08-22 11:00:52,2024-08-22 16:46:01,90,5h19m21s,true,3h0m5s,1,1.1111111111111112,true,11,12.222222222222221,true,3,3.3333333333333335,true,5,3,2h58m42s,true,true,false,0,0s,"变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8830568,版本发布,http://zhiyan.woa.com/cicd/5720/deploy/#/deploy/detail/8830568,5720,云游戏,38082,proxy,20240820164147,"{""version_name"":""v_20230421_release_云游戏_proxy_1.0.0"",""version_uuid"":""5ba800ea-c951-474b-abb0-d97ef5d12056""}",v_20240805_release_云游戏_proxy_1.0.15,0,null,xianshen,2024-08-20 16:48:18,2024-08-21 10:55:58,9,17h59m58s,true,31m33s,1,11.11111111111111,true,4,44.44444444444444,true,1,11.11111111111111,true,3,3,30m43s,true,true,false,0,0s,"变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
"
8811071,版本发布,http://zhiyan.woa.com/cicd/5720/deploy/#/deploy/detail/8811071,5720,云游戏,38083,cg_manager,#43_general_midgame,,,0,null,zhenlinliu,2024-08-20 10:03:41,2024-08-22 11:28:56,91,48h21m36s,true,5h49m35s,1,1.098901098901099,true,13,14.285714285714285,true,3,3.296703296703297,true,5,3,5h48m42s,true,true,false,0,0s,"变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8805976,版本发布,http://zhiyan.woa.com/cicd/5720/deploy/#/deploy/detail/8805976,5720,云游戏,112991,yunyou_oss,20240819154917,,v_20240806115604,0,,huaqingyuan,2024-08-19 15:50:51,2024-08-19 17:30:14,3,1h37m25s,true,54m16s,1,33.33333333333333,true,1,33.33333333333333,true,1,33.33333333333333,true,2,2,53m55s,true,true,false,0,0s,"变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8797023,配置变更,http://zhiyan.woa.com/cicd/6010/deploy/#/deploy/detail/8797023,6010,QQ富媒体平台,36728,zone_proxy,,"{""version_name"":""v_20240819104025"",""version_uuid"":""58e29aed-04b9-42a1-b7c5-fb7338efe2f9""}",v_20240625165012,0,null,michaeljiao,2024-08-19 16:11:32,2024-08-20 16:42:28,140,24h16m36s,true,18h0m53s,1,0.7142857142857143,true,17,12.142857142857142,true,1,0.7142857142857143,true,8,6,18h0m49s,true,true,false,0,0s,
8900139,版本发布,http://zhiyan.woa.com/cicd/7025/deploy/#/deploy/detail/8900139,7025,TDNS流量调度,121393,scheduler_cfg_sync,v20240823,,,0,null,faithehuang,2024-08-23 17:20:41,2024-08-26 10:26:47,3,65h3m44s,true,33m46s,1,33.33333333333333,true,1,33.33333333333333,true,1,33.33333333333333,true,2,2,32m26s,true,true,false,0,0s,"变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8819440,版本发布,http://zhiyan.woa.com/cicd/7025/deploy/#/deploy/detail/8819440,7025,TDNS流量调度,114563,tallocator_new,v2.2.3,,,0,null,noahren,2024-08-20 14:41:29,2024-08-20 15:55:23,3,1h13m50s,true,38m14s,1,33.33333333333333,true,1,33.33333333333333,true,1,33.33333333333333,true,2,2,36m35s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8839738,版本发布,http://zhiyan.woa.com/cicd/13822/deploy/#/deploy/detail/8839738,13822,QQ音视频通话,105582,av_engine,v1.1.5,"{""version_name"":""v_20240703150942"",""version_uuid"":""318b959b-689f-4fe0-89ed-5ceb7104469c""}",v_20240730130003,0,null,yoshihuang,2024-08-21 10:42:55,2024-08-23 11:25:38,132,47h40m27s,true,10m0s,1,0.7575757575757576,true,4,3.0303030303030303,true,1,0.7575757575757576,true,7,4,9m18s,false,true,false,0,0s,"变更单第一个暂停/观察点时长小于 30min! 
"
